hbs_category,category,country,year,mean_expenditure_pps_hh,household_count,household_share,group_consumption_share,group_consumption_share_pm,source
income,Third quintile,LU,1994,37752,,0.2,0.195387545544882,195.387545544882,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,Fourth quintile,LU,1994,43003,,0.2,0.222564383901954,222.564383901954,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,Fifth quintile,LU,1994,53985,,0.2,0.279402326929447,279.402326929447,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,First quintile,LU,1999,26921,,0.2,0.124519539868362,124.519539868362,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,Second quintile,LU,1999,36461,,0.2,0.16864555340219,168.64555340219,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,Third quintile,LU,1999,39673,,0.2,0.183502236365571,183.502236365571,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,Fourth quintile,LU,1999,47620,,0.2,0.220260038205542,220.260038205542,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,Fifth quintile,LU,1999,65524,,0.2,0.303072632158336,303.072632158336,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,First quintile,LU,2005,21139,,0.2,0.0814284943875625,81.4284943875625,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,Second quintile,LU,2005,32673,,0.2,0.125858044236947,125.858044236947,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,Third quintile,LU,2005,44751,,0.2,0.172383109529202,172.383109529202,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,Fourth quintile,LU,2005,60862,,0.2,0.234443494272001,234.443494272001,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,Fifth quintile,LU,2005,100177,,0.2,0.385886857574287,385.886857574287,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,First quintile,LU,2015,22815,,0.2,0.0915584806469089,91.5584806469089,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,Second quintile,LU,2015,35646,,0.2,0.143050344121837,143.050344121837,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,Third quintile,LU,2015,45854,,0.2,0.184015891807292,184.015891807292,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,Fourth quintile,LU,2015,61069,,0.2,0.245074944318478,245.074944318478,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,Fifth quintile,LU,2015,83801,,0.2,0.336300339105484,336.300339105484,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,First quintile,LU,2020,24801,,0.2,0.100234004631594,100.234004631594,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,Second quintile,LU,2020,38817,,0.2,0.156880099906641,156.880099906641,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,Third quintile,LU,2020,49228,,0.2,0.198956476755136,198.956476755136,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,Fourth quintile,LU,2020,55508,,0.2,0.224337289991957,224.337289991957,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,Fifth quintile,LU,2020,79077,,0.2,0.319592128714672,319.592128714672,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,First quintile,LV,2005,5875,,0.2,0.110976784601145,110.976784601145,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,Second quintile,LV,2005,6950,,0.2,0.131283174974971,131.283174974971,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,Third quintile,LV,2005,9236,,0.2,0.174464950225732,174.464950225732,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,Fourth quintile,LV,2005,12361,,0.2,0.233495154800809,233.495154800809,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,Fifth quintile,LV,2005,18517,,0.2,0.349779935397344,349.779935397344,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,First quintile,LV,2010,5383,,0.2,0.0947310995354076,94.7310995354076,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,Second quintile,LV,2010,7653,,0.2,0.134679008869492,134.679008869492,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,Third quintile,LV,2010,10004,,0.2,0.176052372237083,176.052372237083,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,Fourth quintile,LV,2010,13035,,0.2,0.229392510206955,229.392510206955,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,Fifth quintile,LV,2010,20749,,0.2,0.365145009151063,365.145009151063,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,First quintile,LV,2015,5903,,0.2,0.0817952555149097,81.7952555149097,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,Second quintile,LV,2015,9237,,0.2,0.127993016295311,127.993016295311,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,Third quintile,LV,2015,12564,,0.2,0.174093781177253,174.093781177253,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,Fourth quintile,LV,2015,16580,,0.2,0.22974171377896,229.74171377896,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,Fifth quintile,LV,2015,27884,,0.2,0.386376233233566,386.376233233566,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,First quintile,LV,2020,6651,,0.2,0.0802311274095877,80.2311274095877,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,Second quintile,LV,2020,10388,,0.2,0.125310622692948,125.310622692948,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,Third quintile,LV,2020,14777,,0.2,0.178255205191923,178.255205191923,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,Fourth quintile,LV,2020,20240,,0.2,0.244155468165698,244.155468165698,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,Fifth quintile,LV,2020,30842,,0.2,0.372047576539844,372.047576539844,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,First quintile,ME,2010,6229,,0.2,0.105012053880001,105.012053880001,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,Second quintile,ME,2010,8334,,0.2,0.140499350944923,140.499350944923,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,Third quintile,ME,2010,11412,,0.2,0.192390039954819,192.390039954819,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,Fourth quintile,ME,2010,13847,,0.2,0.233440666250822,233.440666250822,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,Fifth quintile,ME,2010,19495,,0.2,0.328657888969435,328.657888969435,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,First quintile,ME,2015,8687,,0.2,0.104924329351515,104.924329351515,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,Second quintile,ME,2015,12450,,0.2,0.150375031705579,150.375031705579,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,Third quintile,ME,2015,15274,,0.2,0.184484195523776,184.484195523776,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,Fourth quintile,ME,2015,18981,,0.2,0.22925851219306,229.25851219306,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,Fifth quintile,ME,2015,27401,,0.2,0.33095793122607,330.95793122607,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,First quintile,ME,2020,7575,,0.2,0.101129445690484,101.129445690484,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,Second quintile,ME,2020,10984,,0.2,0.14664103385667,146.64103385667,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,Third quintile,ME,2020,14315,,0.2,0.191111289116736,191.111289116736,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,Fourth quintile,ME,2020,17954,,0.2,0.239693474313788,239.693474313788,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,Fifth quintile,ME,2020,24076,,0.2,0.321424757022322,321.424757022322,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,First quintile,MK,2005,7691,,0.2,0.12277705054117,122.77705054117,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,Second quintile,MK,2005,10146,,0.2,0.161968008684269,161.968008684269,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,Third quintile,MK,2005,12348,,0.2,0.197120143035024,197.120143035024,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,Fourth quintile,MK,2005,14056,,0.2,0.224386194565946,224.386194565946,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,Fifth quintile,MK,2005,18401,,0.2,0.29374860317359,293.74860317359,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,First quintile,MK,2010,5651,,0.2,0.0948043015082121,94.8043015082121,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,Second quintile,MK,2010,8747,,0.2,0.146744509873002,146.744509873002,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,Third quintile,MK,2010,11185,,0.2,0.187645746304964,187.645746304964,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,Fourth quintile,MK,2010,13540,,0.2,0.227154528830507,227.154528830507,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,Fifth quintile,MK,2010,20484,,0.2,0.343650913483316,343.650913483316,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,First quintile,MK,2015,6012,,0.2,0.102691992347636,102.691992347636,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,Second quintile,MK,2015,8520,,0.2,0.14553156600164,145.53156600164,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,Third quintile,MK,2015,10719,,0.2,0.183093058212626,183.093058212626,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,Fourth quintile,MK,2015,13406,,0.2,0.228990161246242,228.990161246242,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,Fifth quintile,MK,2015,19887,,0.2,0.339693222191856,339.693222191856,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,First quintile,MT,2005,13683,,0.2,0.0956679205179478,95.6679205179478,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,Second quintile,MT,2005,22345,,0.2,0.156230335743152,156.230335743152,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,Third quintile,MT,2005,29241,,0.2,0.204445345601499,204.445345601499,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,Fourth quintile,MT,2005,35077,,0.2,0.245249115545425,245.249115545425,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,Fifth quintile,MT,2005,42680,,0.2,0.298407282591976,298.407282591976,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,First quintile,MT,2010,13463,,0.2,0.10125144773852,101.25144773852,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,Second quintile,MT,2010,19606,,0.2,0.147451228133508,147.451228133508,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,Third quintile,MT,2010,26348,,0.2,0.198155919558383,198.155919558383,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,Fourth quintile,MT,2010,32262,,0.2,0.242633455168991,242.633455168991,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,Fifth quintile,MT,2010,41287,,0.2,0.310507949400599,310.507949400599,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,First quintile,MT,2015,14285,,0.2,0.102502834345087,102.502834345087,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,Second quintile,MT,2015,18751,,0.2,0.134548872719967,134.548872719967,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,Third quintile,MT,2015,27021,,0.2,0.193890730615232,193.890730615232,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,Fourth quintile,MT,2015,33992,,0.2,0.24391153973106,243.91153973106,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,Fifth quintile,MT,2015,45313,,0.2,0.325146022588654,325.146022588654,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,First quintile,MT,2020,13598,,0.2,0.102503411001138,102.503411001138,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,Second quintile,MT,2020,17851,,0.2,0.13456305263872,134.56305263872,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,Third quintile,MT,2020,25723,,0.2,0.193903165258294,193.903165258294,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,Fourth quintile,MT,2020,32350,,0.2,0.243858313420122,243.858313420122,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,Fifth quintile,MT,2020,43137,,0.2,0.325172057681725,325.172057681725,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,First quintile,NL,1988,9906,,0.2,0.120158658919712,120.158658919712,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,Second quintile,NL,1988,13112,,0.2,0.15904707609078,159.04707609078,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,Third quintile,NL,1988,15953,,0.2,0.193508084569571,193.508084569571,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,Fourth quintile,NL,1988,19103,,0.2,0.231717228078262,231.717228078262,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,Fifth quintile,NL,1988,24367,,0.2,0.295568952341675,295.568952341675,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,First quintile,NL,1994,12449,,0.2,0.122586235758668,122.586235758668,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,Second quintile,NL,1994,15862,,0.2,0.156194302482448,156.194302482448,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,Third quintile,NL,1994,19524,,0.2,0.192254290862899,192.254290862899,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,Fourth quintile,NL,1994,24332,,0.2,0.239599027108997,239.599027108997,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,Fifth quintile,NL,1994,29386,,0.2,0.289366143786988,289.366143786988,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,First quintile,NL,1999,17522,,0.2,0.136616325034891,136.616325034891,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,Second quintile,NL,1999,20248,,0.2,0.157870525585348,157.870525585348,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,Third quintile,NL,1999,24537,,0.2,0.191311195490305,191.311195490305,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,Fourth quintile,NL,1999,29754,,0.2,0.231987337923076,231.987337923076,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,Fifth quintile,NL,1999,36196,,0.2,0.28221461596638,282.21461596638,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,First quintile,NL,2005,22694,,0.2,0.154568116494803,154.568116494803,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,Second quintile,NL,2005,22733,,0.2,0.154833744261759,154.833744261759,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,Third quintile,NL,2005,27257,,0.2,0.185646565228644,185.646565228644,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,Fourth quintile,NL,2005,33047,,0.2,0.225082072169021,225.082072169021,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,Fifth quintile,NL,2005,41091,,0.2,0.279869501845772,279.869501845772,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,First quintile,NL,2010,19224,,0.2,0.127033635102095,127.033635102095,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,Second quintile,NL,2010,21439,,0.2,0.141670521377123,141.670521377123,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,Third quintile,NL,2010,28078,,0.2,0.185541531751801,185.541531751801,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,Fourth quintile,NL,2010,34756,,0.2,0.22967025705412,229.67025705412,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,Fifth quintile,NL,2010,47833,,0.2,0.316084054714862,316.084054714862,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,First quintile,NL,2015,18434,,0.2,0.11300605674211,113.00605674211,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,Second quintile,NL,2015,24124,,0.2,0.147887496628332,147.887496628332,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
income,Third quintile,NL,2015,30730,,0.2,0.188384296608715,188.384296608715,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
