"TIPO_DATO8","Data type","COICOP_2015","Coicop","QUANTILE","Total equivalent expenditure quantile","TIME","Select time","Value","Flag Codes","Flags"
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0933","gardens, plants and flowers","IV_FIFL","IV quintile","2021","2021",13.4,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0933","gardens, plants and flowers","ALL","all items","2021","2021",10.24,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0933","gardens, plants and flowers","V_FIFH","V quintile (highest)","2021","2021",23.33,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0933","gardens, plants and flowers","ALL","all items","2021","2021",11.19,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0933","gardens, plants and flowers","ALL","all items","2021","2021",13.46,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0933","gardens, plants and flowers","ALL","all items","2021","2021",10.2,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0933","gardens, plants and flowers","ALL","all items","2021","2021",7.73,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0933","gardens, plants and flowers","ALL","all items","2021","2021",6.79,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0934","pets and related products","I_FIFL","I quintile (lowest)","2021","2021",3.37,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0934","pets and related products","II_FIFL","II quintile","2021","2021",7.98,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0934","pets and related products","III_FIFL","III quintile","2021","2021",12.86,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0934","pets and related products","IV_FIFL","IV quintile","2021","2021",18.68,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0934","pets and related products","ALL","all items","2021","2021",14.03,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0934","pets and related products","V_FIFH","V quintile (highest)","2021","2021",27.27,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0934","pets and related products","ALL","all items","2021","2021",17.18,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0934","pets and related products","ALL","all items","2021","2021",16.6,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0934","pets and related products","ALL","all items","2021","2021",15.91,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0934","pets and related products","ALL","all items","2021","2021",8.28,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0934","pets and related products","ALL","all items","2021","2021",8.79,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0935","veterinary and other services for pets","I_FIFL","I quintile (lowest)","2021","2021",0.7,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0935","veterinary and other services for pets","II_FIFL","II quintile","2021","2021",1.72,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0935","veterinary and other services for pets","III_FIFL","III quintile","2021","2021",2.81,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0935","veterinary and other services for pets","IV_FIFL","IV quintile","2021","2021",4.06,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0935","veterinary and other services for pets","ALL","all items","2021","2021",3.34,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0935","veterinary and other services for pets","V_FIFH","V quintile (highest)","2021","2021",7.38,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0935","veterinary and other services for pets","ALL","all items","2021","2021",4.49,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0935","veterinary and other services for pets","ALL","all items","2021","2021",4.4,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0935","veterinary and other services for pets","ALL","all items","2021","2021",3.5,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0935","veterinary and other services for pets","ALL","all items","2021","2021",1.39,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0935","veterinary and other services for pets","ALL","all items","2021","2021",1.86,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","094","recreational and cultural services","I_FIFL","I quintile (lowest)","2021","2021",6.11,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","094","recreational and cultural services","II_FIFL","II quintile","2021","2021",12.2,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","094","recreational and cultural services","III_FIFL","III quintile","2021","2021",21.45,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","094","recreational and cultural services","IV_FIFL","IV quintile","2021","2021",30.08,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","094","recreational and cultural services","ALL","all items","2021","2021",23.61,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","094","recreational and cultural services","V_FIFH","V quintile (highest)","2021","2021",48.2,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","094","recreational and cultural services","ALL","all items","2021","2021",28.06,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","094","recreational and cultural services","ALL","all items","2021","2021",28.06,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","094","recreational and cultural services","ALL","all items","2021","2021",29.6,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","094","recreational and cultural services","ALL","all items","2021","2021",12.2,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","094","recreational and cultural services","ALL","all items","2021","2021",14.77,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0941","recreational and sporting services","I_FIFL","I quintile (lowest)","2021","2021",1.45,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0941","recreational and sporting services","II_FIFL","II quintile","2021","2021",3.8,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0941","recreational and sporting services","III_FIFL","III quintile","2021","2021",8.41,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0941","recreational and sporting services","IV_FIFL","IV quintile","2021","2021",11.82,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0941","recreational and sporting services","ALL","all items","2021","2021",9.09,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0941","recreational and sporting services","V_FIFH","V quintile (highest)","2021","2021",19.96,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0941","recreational and sporting services","ALL","all items","2021","2021",11.03,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0941","recreational and sporting services","ALL","all items","2021","2021",11.11,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0941","recreational and sporting services","ALL","all items","2021","2021",12.73,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0941","recreational and sporting services","ALL","all items","2021","2021",3.52,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0941","recreational and sporting services","ALL","all items","2021","2021",4.3,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0942","cultural services","I_FIFL","I quintile (lowest)","2021","2021",3.98,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0942","cultural services","II_FIFL","II quintile","2021","2021",6.79,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0942","cultural services","III_FIFL","III quintile","2021","2021",9.98,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0942","cultural services","IV_FIFL","IV quintile","2021","2021",14.22,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0942","cultural services","ALL","all items","2021","2021",11.66,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0942","cultural services","V_FIFH","V quintile (highest)","2021","2021",23.33,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0942","cultural services","ALL","all items","2021","2021",14.07,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0942","cultural services","ALL","all items","2021","2021",13.79,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0942","cultural services","ALL","all items","2021","2021",13.59,,
